縣市代碼,縣市,年齡組,性別,教育程度,人數,資料時間
68000,桃園市,45-54歲,女,國中初職,1631,113Y12M
68000,桃園市,45-54歲,女,大學院校,616,113Y12M
68000,桃園市,45-54歲,女,專科,664,113Y12M
68000,桃園市,45-54歲,女,小學,219,113Y12M
68000,桃園市,45-54歲,女,未詳,0,113Y12M
68000,桃園市,45-54歲,女,碩士,151,113Y12M
68000,桃園市,45-54歲,女,自修,0,113Y12M
68000,桃園市,45-54歲,女,高中職,2703,113Y12M
68000,桃園市,45-54歲,男,不識字,1,113Y12M
68000,桃園市,45-54歲,男,博士,18,113Y12M
68000,桃園市,45-54歲,男,國中初職,1332,113Y12M
68000,桃園市,45-54歲,男,大學院校,369,113Y12M
68000,桃園市,45-54歲,男,專科,570,113Y12M
68000,桃園市,45-54歲,男,小學,141,113Y12M
68000,桃園市,45-54歲,男,未詳,0,113Y12M
68000,桃園市,45-54歲,男,碩士,131,113Y12M
68000,桃園市,45-54歲,男,自修,0,113Y12M
68000,桃園市,45-54歲,男,高中職,2207,113Y12M
68000,桃園市,55-64歲,女,不識字,6,113Y12M
68000,桃園市,55-64歲,女,博士,1,113Y12M
68000,桃園市,55-64歲,女,國中初職,1910,113Y12M
68000,桃園市,55-64歲,女,大學院校,230,113Y12M
68000,桃園市,55-64歲,女,專科,191,113Y12M
68000,桃園市,55-64歲,女,小學,941,113Y12M
68000,桃園市,55-64歲,女,未詳,0,113Y12M
68000,桃園市,55-64歲,女,碩士,85,113Y12M
68000,桃園市,55-64歲,女,自修,3,113Y12M
68000,桃園市,55-64歲,女,高中職,1495,113Y12M
68000,桃園市,55-64歲,男,不識字,1,113Y12M
68000,桃園市,55-64歲,男,博士,6,113Y12M
68000,桃園市,55-64歲,男,國中初職,1411,113Y12M
68000,桃園市,55-64歲,男,大學院校,122,113Y12M
68000,桃園市,55-64歲,男,專科,308,113Y12M
68000,桃園市,55-64歲,男,小學,390,113Y12M
68000,桃園市,55-64歲,男,未詳,0,113Y12M
68000,桃園市,55-64歲,男,碩士,50,113Y12M
68000,桃園市,55-64歲,男,自修,1,113Y12M
68000,桃園市,55-64歲,男,高中職,1257,113Y12M
68000,桃園市,65歲以上,女,不識字,47,113Y12M
68000,桃園市,65歲以上,女,博士,1,113Y12M
68000,桃園市,65歲以上,女,國中初職,785,113Y12M
68000,桃園市,65歲以上,女,大學院校,57,113Y12M
68000,桃園市,65歲以上,女,專科,51,113Y12M
68000,桃園市,65歲以上,女,小學,2126,113Y12M
68000,桃園市,65歲以上,女,未詳,0,113Y12M
68000,桃園市,65歲以上,女,碩士,10,113Y12M
68000,桃園市,65歲以上,女,自修,12,113Y12M
68000,桃園市,65歲以上,女,高中職,389,113Y12M
68000,桃園市,65歲以上,男,不識字,9,113Y12M
68000,桃園市,65歲以上,男,博士,2,113Y12M
68000,桃園市,65歲以上,男,國中初職,531,113Y12M
68000,桃園市,65歲以上,男,大學院校,93,113Y12M
68000,桃園市,65歲以上,男,專科,113,113Y12M
68000,桃園市,65歲以上,男,小學,867,113Y12M
68000,桃園市,65歲以上,男,未詳,0,113Y12M
68000,桃園市,65歲以上,男,碩士,23,113Y12M
68000,桃園市,65歲以上,男,自修,3,113Y12M
68000,桃園市,65歲以上,男,高中職,533,113Y12M
